AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,"HH_TOT,",mat_hom_1,mat_muj_1,mat_ens_1,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_total
2018,3395,2,ESCUELA NIDER ORREGO QUEVEDO,7,74,7404,PARRAL,73,LINARES,2,1,0,1,30,1109,0,0,0,0,1,44,1,44,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,34,1285,15,16,31,181,165,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,181,377
2018,3396,0,ESCUELA JUANITA ZUNIGA FUENTES,7,74,7404,PARRAL,73,LINARES,2,1,0,1,21,466,0,0,1,44,1,44,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,642,0,0,0,0,0,0,46,25,71,0,0,0,0,0,0,58,17,75,0,0,0,36,89,125,140,131,271
2018,3397,9,ESCUELA MAGDALENA HERNANDEZ BELMAR,7,74,7404,PARRAL,73,LINARES,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3398,7,ESCUELA JOSE MATTA CALLEJON,7,74,7404,PARRAL,73,LINARES,2,1,0,1,19,648,0,0,0,0,1,44,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,762,10,15,25,141,94,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,109,260
2018,3399,5,ESCUELA DAGOBERTO BUSTAMANTE PINCHEIRA,7,74,7404,PARRAL,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3400,2,COLEGIO ALBERTO MOLINA CASTILLO,7,74,7404,PARRAL,73,LINARES,2,1,1,1,24,697,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,785,0,0,0,37,33,70,0,0,0,0,0,0,31,31,62,0,0,0,0,0,0,0,0,0,68,64,132
2018,3401,0,ESCUELA EL LIBERTADOR,7,74,7404,PARRAL,73,LINARES,2,1,1,1,17,670,0,0,0,0,1,44,2,60,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,818,13,10,23,68,63,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,154
2018,3402,9,ESCUELA FRANCISCO PEREZ LAVIN,7,74,7404,PARRAL,73,LINARES,2,1,1,1,13,513,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,557,7,7,14,58,40,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,47,112
2018,3403,7,ESCUELA MANUEL MEJIAS MILLAR,7,74,7404,PARRAL,73,LINARES,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3404,5,ESCUELA IGNACIO URRUTIA DE LA SOTTA,7,74,7404,PARRAL,73,LINARES,2,1,1,1,14,549,0,0,0,0,1,44,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,691,4,3,7,49,44,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,100
2018,3405,3,ESCUELA ARMANDO GUZMAN MORALES,7,74,7404,PARRAL,73,LINARES,2,1,1,1,6,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,7,266,0,0,0,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,26
2018,3406,1,ESCUELA CARLOS ZINIGA FUENTES,7,74,7404,PARRAL,73,LINARES,2,1,1,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,88,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
2018,3408,8,ESCUELA FRANCISCO MAUREIRA,7,74,7404,PARRAL,73,LINARES,2,1,1,1,11,418,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,13,506,1,6,7,30,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,59
2018,3409,6,ESCUELA TITINVILO,7,74,7404,PARRAL,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3411,8,ESC.HORACIO VILLABLANCA HERNANDEZ,7,74,7404,PARRAL,73,LINARES,2,1,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,58,0,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9
2018,3412,6,ESCUELA FUERTE VIEJO,7,74,7404,PARRAL,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3413,4,ESCUELA VILLA REINA,7,74,7404,PARRAL,73,LINARES,2,1,1,1,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,5,98,0,0,0,9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22
2018,3415,0,ESCUELA PERQUILAUQUEN SANTA MARIA,7,74,7404,PARRAL,73,LINARES,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,44,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3417,7,ESCUELA SOLANO CASTILLO TAPIA,7,74,7404,PARRAL,73,LINARES,2,1,1,1,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018,3418,5,ESCUELA RAFAEL RETAMAL LOPEZ,7,74,7404,PARRAL,73,LINARES,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,47,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
2018,3419,3,ESCUELA EL CIENAGO,7,74,7404,PARRAL,73,LINARES,2,1,1,1,3,48,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
2018,3420,7,ESCUELA UNICAVEN,7,74,7404,PARRAL,73,LINARES,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3421,5,ESCUELA JUAN BULNES ALDUNATE,7,74,7404,PARRAL,73,LINARES,2,1,1,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,57,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
2018,3423,1,ESCUELA PANTANILLO,7,74,7404,PARRAL,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3425,8,ESCUELA EMBALSE DIGUA,7,74,7404,PARRAL,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3426,6,ESCUELA JUAN MANUEL MEZA,7,74,7404,PARRAL,73,LINARES,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3427,4,ESCUELA LA ORILLA,7,74,7404,PARRAL,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3428,2,ESC. CAMPANACURA CERRADA,7,74,7404,PARRAL,73,LINARES,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3429,0,ESCUELA LA FORTUNA,7,74,7404,PARRAL,73,LINARES,2,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,49,0,0,0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10
2018,3430,4,INSTITUTO PARRAL,7,74,7404,PARRAL,73,LINARES,3,2,0,1,25,914,0,0,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1090,29,46,75,153,168,321,0,0,0,0,0,0,73,82,155,0,0,0,0,0,0,0,0,0,255,296,551
2018,3431,2,COLEGIO SAN JOSE,7,74,7404,PARRAL,73,LINARES,3,2,0,1,44,1713,2,88,3,132,1,44,7,239,0,0,1,44,1,44,1,44,0,0,3,132,0,0,0,0,0,0,0,0,63,2480,58,68,126,275,296,571,0,0,0,0,0,0,191,199,390,0,0,0,0,0,0,0,0,0,524,563,1087
2018,3432,0,COLEGIO PARTICULAR PROVIDENCIA,7,74,7404,PARRAL,73,LINARES,3,2,0,1,56,2205,4,167,0,0,1,44,9,204,0,0,0,0,1,44,1,44,0,0,0,0,0,0,1,20,0,0,0,0,73,2728,65,74,139,393,404,797,0,0,0,0,0,0,175,189,364,0,0,0,0,0,0,0,0,0,633,667,1300
2018,3433,9,COLEGIO CONCEPCION  DE PARRAL,7,74,7404,PARRAL,73,LINARES,3,2,0,1,32,1109,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1241,49,63,112,148,148,296,0,0,0,0,0,0,98,125,223,0,0,0,0,0,0,0,0,0,295,336,631
2018,3434,7,LICEO GUILLERMO MARIN LARRAIN,7,74,7405,RETIRO,73,LINARES,2,1,0,1,46,1804,0,0,0,0,1,44,5,197,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,56,2221,0,0,0,26,37,63,0,0,0,0,0,0,252,228,480,0,0,0,105,127,232,0,0,0,383,392,775
2018,3435,5,ESCUELA MANUEL MONTT,7,74,7405,RETIRO,73,LINARES,2,1,0,1,28,1085,1,44,1,39,1,44,1,42,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,33,1298,18,19,37,212,165,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,184,414
2018,3436,3,ESCUELA COPIHUE,7,74,7405,RETIRO,73,LINARES,2,1,0,1,16,588,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,676,6,8,14,83,70,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,78,167
2018,3437,1,ESCUELA RAMON BARROS LUCO,7,74,7405,RETIRO,73,LINARES,2,1,1,1,8,296,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,340,0,0,0,57,35,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,35,92
2018,3439,8,ESCUELA SAN ISIDRO,7,74,7405,RETIRO,73,LINARES,2,1,1,1,5,100,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,7,149,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20
2018,3440,1,ESCUELA GERTRUDIS ALARCON ARCE,7,74,7405,RETIRO,73,LINARES,2,1,1,1,6,177,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,309,0,0,0,17,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,41
2018,3442,8,COLEGIO AJIAL,7,74,7405,RETIRO,73,LINARES,2,1,1,1,25,903,1,44,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1035,13,8,21,65,69,134,0,0,0,0,0,0,26,30,56,0,0,0,0,0,0,0,0,0,104,107,211
2018,3443,6,COLEGIO ROBINSON CABRERA BELTRAN,7,74,7405,RETIRO,73,LINARES,2,1,1,1,32,962,1,44,0,0,1,44,1,42,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1224,12,9,21,79,78,157,13,7,20,0,0,0,31,28,59,55,39,94,0,0,0,0,0,0,190,161,351
2018,3444,4,ESCUELA AMANDA BENAVENTE D.,7,74,7405,RETIRO,73,LINARES,2,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,54,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2018,3445,2,ESCUELA ROMERAL,7,74,7405,RETIRO,73,LINARES,2,1,1,1,13,450,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,494,8,12,20,41,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,90
2018,3446,0,ESCUELA CURIPEUMO,7,74,7405,RETIRO,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3447,9,ESCUELA SANTA ADRIANA,7,74,7405,RETIRO,73,LINARES,2,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,54,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
2018,3448,7,ESCUELA SANTA ISABEL,7,74,7405,RETIRO,73,LINARES,2,1,1,1,9,317,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,361,4,1,5,44,29,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,78
2018,3449,5,ESCUELA SAN RAMON,7,74,7405,RETIRO,73,LINARES,2,1,1,1,3,124,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,0,0,0,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20
2018,3450,9,ESCUELA SANTA DELFINA,7,74,7405,RETIRO,73,LINARES,2,1,1,1,7,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,8,258,8,5,13,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,45
2018,3451,7,ESCUELA SAN NICOLAS,7,74,7405,RETIRO,73,LINARES,2,1,1,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,54,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
2018,3452,5,ESCUELA PATRICIO LARRAIN VALENZUELA,7,74,7405,RETIRO,73,LINARES,2,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,60,0,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
2018,3453,3,ESCUELA SANTA CECILIA,7,74,7405,RETIRO,73,LINARES,2,1,1,1,8,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,9,266,4,2,6,15,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,39
2018,3454,1,ESCUELA LOS ROBLES,7,74,7405,RETIRO,73,LINARES,2,1,1,1,13,493,0,0,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,625,9,8,17,52,41,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,49,110
2018,3456,8,ESCUELA TALHUENES,7,74,7405,RETIRO,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3457,6,ESCUELA MANTUL,7,74,7405,RETIRO,73,LINARES,2,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,54,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
2018,3458,4,ESCUELA MARIA IGNACIA MENA MONROY,7,74,7405,RETIRO,73,LINARES,2,1,1,1,7,237,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,281,0,0,0,19,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,42
2018,3459,2,ESCUELA LA CAPILLA,7,74,7405,RETIRO,73,LINARES,2,1,1,1,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,6,146,0,0,0,16,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,35
2018,3460,6,COLEGIO POLIVALENTE LAS CAMELIAS,7,74,7405,RETIRO,73,LINARES,3,2,1,1,36,1347,3,132,1,44,1,44,2,80,0,0,1,44,1,44,0,0,1,24,0,0,0,0,0,0,0,0,0,0,46,1759,34,42,76,142,153,295,0,0,0,0,0,0,83,77,160,0,0,0,29,6,35,0,0,0,288,278,566
2018,3461,4,LICEO FRANCISCO ANTONIO ENCINA ARMANET,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,0,1,26,801,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,933,0,0,0,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,88,82,170,0,0,0,98,90,188
2018,3462,2,ESCUELA TIMOTEO ARAYA ALEGRIA,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,0,1,36,1245,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1421,28,28,56,194,163,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,191,413
2018,3463,0,ESCUELA MALAQUIAS CONCHA ORTIZ,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,7,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,8,199,0,0,0,24,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41
2018,3464,9,ESCUELA HERNAN LOBOS ARIAS,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,22,801,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,889,34,33,67,118,104,222,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,156,142,298
2018,3465,7,ESCUELA ALCALDE SERAFIN GUTIERREZ F.,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,16,539,0,0,0,0,0,0,1,40,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,19,667,7,3,10,61,49,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,52,120
2018,3466,5,ESCUELA ALCALDE ORLANDO RODRIGUEZ DEL C.,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,17,638,0,0,0,0,1,44,1,5,1,34,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,21,765,11,13,24,82,70,152,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,100,87,187
2018,3467,3,ESCUELA ALCALDE MANUEL SALVADOR DEL C.,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,8,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,9,266,10,4,14,24,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,61
2018,3468,1,ESCUELA ASCENCIO ASTORQUIZA ZABALA,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,6,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,7,258,0,0,0,30,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,56
2018,3470,3,ESCUELA TRINIDAD ALCAINO TAPIA,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,15,563,1,44,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,18,675,13,14,27,90,70,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,84,187
2018,3471,1,ESCUELA PROFESOR RAMON LEIVA NARVAEZ,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,17,620,0,0,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,708,8,9,17,76,70,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,163
2018,3473,8,ESC. EUSEBIO SOTOMAYOR BUSTOS CERRADA,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3474,6,ESCUELA PROFESOR LUIS GONZALEZ LEAL,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3475,4,ESCUELA JOSE PALMA FERNANDEZ,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,1,16,549,0,0,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,1,44,0,0,0,0,1,44,0,0,20,725,19,14,33,77,53,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,67,163
2018,3476,2,ESCUELA ALCALDE ALFREDO ILLANES BENITEZ,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3477,0,ESC. ALCALDE JOSE DOLORES TOLEDO CERRADA,7,74,7407,VILLA ALEGRE,73,LINARES,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3478,9,ESCUELA AGRICOLA SAGRADOS CORAZONES,7,74,7407,VILLA ALEGRE,73,LINARES,3,2,1,1,16,464,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,122,205,0,0,0,83,122,205
2018,3479,7,LICEO MANUEL MONTT,7,74,7406,SAN JAVIER,73,LINARES,2,1,0,1,82,3161,5,220,0,0,1,44,12,488,4,176,0,0,3,132,3,132,0,0,0,0,0,0,1,44,0,0,0,0,111,4397,0,0,0,0,0,0,0,0,0,0,0,0,467,398,865,0,0,0,240,180,420,0,0,0,707,578,1285
2018,3480,0,ESCUELA JOSE MANUEL BALMACEDA,7,74,7406,SAN JAVIER,73,LINARES,2,1,0,1,25,953,0,0,0,0,1,44,9,342,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,38,1471,20,28,48,274,201,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,229,523
