AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT,
2018;1485;0;JARDIN INFANT. LAS ARDILLITAS SALTARINA;5;55;5506;NOGALES;51;QUILLOTA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1488;5;ESCUELA MONTEVIDEO;5;58;5803;OLMUE;51;QUILLOTA;2;1;0;1;22;921;0;0;0;0;1;44;1;30;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1039
2018;1489;3;LICEO DE OLMUE;5;58;5803;OLMUE;51;QUILLOTA;2;1;0;1;20;592;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;680
2018;1490;7;ESCUELA BÁSICA QUEBRADA DE ALVARADO;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;1;25;861;0;0;0;0;1;44;1;44;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1037
2018;1491;5;ESCUELA BASICA LO NARVAEZ;5;58;5803;OLMUE;51;QUILLOTA;2;1;0;1;17;629;0;0;0;0;1;44;0;0;0;0;1;30;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;747
2018;1492;3;ESCUELA BASICA;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1493;1;ESCUELA LA DORMIDA;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;1;4;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;180
2018;1495;8;ESCUELA LA RAMAYANA;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;49
2018;1496;6;ESCUELA LAS PALMAS DEL NIÑO DIOS;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;1;8;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;9;330
2018;1497;4;ESCUELA LA LOMA DE LA VEGA;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1498;2;ESCUELA LAS BELLOTAS DE LA VEGA;5;58;5803;OLMUE;51;QUILLOTA;2;1;1;1;9;312;0;0;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;11;386
2018;1500;8;COLEGIO PART. IGNACIO CARRERA PINTO;5;58;5803;OLMUE;51;QUILLOTA;3;2;0;1;47;1733;1;30;3;107;1;44;4;134;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;59;2180
2018;1502;4;INST.SUP.COMERCIO FCO.ARAYA BENNET;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;101;3802;0;0;0;0;1;44;2;84;0;0;2;88;4;157;2;74;0;0;1;44;1;22;2;88;0;0;0;0;116;4403
2018;1503;2;ESCUELA INDUSTRIAL SUPERIOR DE VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;5;4;0;1;46;1722;0;0;1;44;1;44;0;0;0;0;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1942
2018;1504;0;LICEO TÉCNICO DE VALPARAÍSO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;70;2514;0;0;0;0;1;44;16;504;1;36;1;44;4;176;1;44;0;0;9;352;0;0;1;44;0;0;0;0;104;3758
2018;1506;7;CENTRO EDUCATIVO FLORIDA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;22;735;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;823
2018;1507;5;ESCUELA ESPECIAL DE ADULTOS;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;548;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;636
2018;1508;3;ESC. ESPEC. DE DEF. MENTAL GRAN BRETA_A;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;17;649;0;0;0;0;1;44;2;60;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;797
2018;1509;1;ESC. ESPEC. DE DEF. MENTAL LUZ DE ESPERANZA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;7;189;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;277
2018;1510;5;ESCUELA ESPECIAL DE LENGUAJE LIBERTADOR DE LA PATRIA BERNARDO O'HIGGINS;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;9;275;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;407
2018;1511;3;CENTRO EDUCATIVO REINO DE SUECIA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;631;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;18;763
2018;1514;8;ESCUELA  HERNAN OLGUIN;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;698;0;0;0;0;1;44;5;176;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;962
2018;1515;6;LICEO EDUARDO DE LA BARRA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;87;3229;4;162;3;132;1;44;8;323;0;0;0;0;2;88;2;88;0;0;1;40;0;0;1;44;0;0;1;44;110;4194
2018;1516;4;LICEO TECNOLÓGICO ALFREDO NAZAR FERES;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;34;1298;3;132;0;0;1;44;7;244;1;38;0;0;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;49;1888
2018;1517;2;LICEO MATILDE BRANDAU DE ROSS;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;41;1260;1;44;0;0;1;44;4;115;0;0;1;44;2;88;1;40;0;0;0;0;0;0;3;132;0;0;0;0;54;1767
2018;1518;0;LICEO MARIA LUISA BOMBAL;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;42;1552;0;0;0;0;1;44;3;124;0;0;2;88;2;88;0;0;0;0;0;0;0;0;2;88;0;0;0;0;52;1984
2018;1519;9;LICEO TECNICO PROFESIONAL BARON;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;26;745;0;0;1;44;1;44;7;229;1;37;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;40;1275
2018;1520;2;LICEO BICENTENARIO MARITIMO DE VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;40;1410;1;44;0;0;1;44;1;10;0;0;1;44;1;44;1;24;0;0;0;0;0;0;0;0;0;0;0;0;46;1620
2018;1521;0;LICEO DE NINAS MARIA FRANCK DE MACDOUGAL;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;40;1294;0;0;0;0;1;44;0;0;1;30;3;132;2;88;1;44;0;0;0;0;1;9;2;88;0;0;0;0;51;1729
2018;1522;9;COLEGIO PEDRO MONTT;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;33;999;1;44;0;0;1;44;4;110;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1285
2018;1523;7;ESCUELA NACIONES UNIDAS;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;30;1093;0;0;0;0;0;0;11;395;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;44;1;44;45;1664
2018;1524;5;ESCUELA REPUBLICA ARABE SIRIA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;602;1;44;0;0;1;44;3;80;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;1;44;25;858
2018;1525;3;INSTITUTO TECN.PROF.MARITIMO DE VALPSO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;60;2313;2;88;3;132;1;44;14;476;0;0;1;44;4;176;2;88;0;0;0;0;0;0;1;44;0;0;0;0;88;3405
2018;1526;1;ESCUELA REPUBLICA DEL PARAGUAY;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;587;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;675
2018;1528;8;ESCUELA  GASPAR CABRALES;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;680;0;0;0;0;1;44;4;129;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;26;985
2018;1529;6;ESCUELA GRECIA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;24;895;1;44;0;0;1;44;3;129;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;44;0;0;1;44;32;1244
2018;1533;4;ESCUELA ALEMANIA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;44;1673;1;44;3;132;0;0;2;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;51;1977
2018;1534;2;ESCUELA REPUBLICA DEL URUGUAY;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;49;1793;0;0;1;44;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;2;88;0;0;1;44;56;2101
2018;1535;0;INST.TEC.PROF.MARITIMO DE VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1536;9;ESCUELA AMERICA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;47;1790;0;0;0;0;1;44;2;88;0;0;1;44;2;88;0;0;0;0;0;0;0;0;1;44;0;0;0;0;54;2098
2018;1537;7;ESCUELA RAMON BARROS LUCO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;42;1549;0;0;0;0;1;44;1;34;0;0;1;44;1;44;1;44;0;0;0;0;0;0;3;132;0;0;0;0;50;1891
2018;1538;5;ESCUELA JUAN JOSE LATORRE B;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;21;737;0;0;0;0;1;44;1;3;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;872
2018;1540;7;ESCUELA BLAS CUEVAS RAMON ALLENDE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;520;0;0;1;44;1;44;1;40;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;692
2018;1541;5;ESCUELA REPUBLICA DE EL SALVADOR;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;20;675;1;41;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;848
2018;1542;3;ESCUELA JOAQUIN EDWARDS BELLO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;43;1490;0;0;1;44;1;44;3;54;0;0;1;44;0;0;0;0;0;0;0;0;1;44;1;44;0;0;0;0;51;1764
2018;1543;1;ESCUELA JORGE ALESSANDRI RODRIGUEZ;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;648;0;0;0;0;1;44;1;40;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;820
2018;1545;8;ESCUELA JAPON;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1547;4;ESCUELA CARABINERO PEDRO A.CARIAGA M.;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;727;0;0;0;0;1;44;1;44;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;903
2018;1548;2;ESCUELA DIEGO PORTALES PALAZUELOS;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;591;0;0;2;88;1;44;1;5;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;772
2018;1549;0;ESCUELA REPUBLICA DE MEXICO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;46;1620;0;0;0;0;1;44;3;132;0;0;2;88;4;176;1;44;0;0;0;0;0;0;1;44;0;0;0;0;58;2148
2018;1550;4;ESCUELA PACIFICO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;679;0;0;0;0;1;44;1;4;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44;0;0;0;0;22;815
2018;1551;2;ESCUELA MONTEDONICO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;14;555;0;0;0;0;1;44;3;117;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;760
2018;1552;0;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1553;9;ESCUELA ESPANA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;28;1122;0;0;1;44;1;44;0;0;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;32;1298
2018;1554;7;COLEGIO PABLO NERUDA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;19;773;0;0;0;0;1;44;2;42;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;24;947
2018;1555;5;ESCUELA REPUBLICA DE ISRAEL;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;528;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;616
2018;1556;3;ESCUELA ELEUTERIO RAMIREZ;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;19;706;0;0;2;88;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;882
2018;1557;1;ESCUELA VILLA BERLIN;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;20;673;2;57;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44;25;862
2018;1559;8;ESCUELA BASICA FEDERICO ALBERT;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1560;1;ESCUELA CAMILO MORI;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1563;6;ESCUELA JUAN WACQUEZ MOURFIN;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;13;442;1;44;0;0;1;44;2;80;0;0;1;44;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;19;694
2018;1567;9;ESCUELA BASICA DAVID BEN GURION;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;420;0;0;0;0;1;44;2;60;0;0;1;44;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;598
2018;1568;7;ESCUELA REPUBLICA ARGENTINA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;15;577;0;0;0;0;1;44;4;117;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;782
2018;1569;5;ESCUELA  PILOTO 1° LUIS PARDO VILLALON;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;20;771;0;0;0;0;1;44;3;128;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1031
2018;1570;9;ESCUELA BASICA CIRUJANO VIDELA;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;30;1180;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;34;1356
2018;1571;7;ESCUELA SAN JUDAS TADEO;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;17;510;1;44;0;0;1;44;1;6;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;648
2018;1573;3;ESCUELA  DR. ERNESTO QUIROZ WEBER;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;18;677;0;0;1;44;1;44;4;164;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1017
2018;1577;6;ESCUELA BASICA LAGUNA VERDE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;19;758;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;1;44;0;0;22;890
2018;1578;4;ESCUELA TTE. JULIO A. ALLENDE OVALLE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;1;14;454;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;586
2018;1579;2;LICEO SANTA TERESA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;25;546;0;0;1;44;1;44;2;55;0;0;1;44;1;44;1;43;0;0;0;0;0;0;0;0;0;0;0;0;32;820
2018;1580;6;COLEGIO PRESBIT. DAVID TRUMBULL;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;20;507;1;34;0;0;1;22;3;99;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;706
2018;1581;4;LICEO JUANA ROSS DE EDWARDS;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;51;1759;0;0;0;0;1;44;5;147;0;0;1;44;1;44;1;36;0;0;0;0;0;0;1;44;0;0;0;0;61;2118
2018;1582;2;COLEGIO LUTERANO CONCORDIA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;38;1073;0;0;2;88;1;44;4;25;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;47;1318
2018;1583;0;COLEGIO JEANNE DARC VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;17;534;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;30;0;0;0;0;21;696
2018;1584;9;COLEGIO NOCTURNO RUBEN CASTRO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;15;221;0;0;0;0;1;15;0;0;0;0;1;6;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;280
2018;1585;7;LICEO COEDUCACIONAL LA IGUALDAD;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;42;1487;2;74;1;44;1;44;2;72;0;0;2;88;1;44;2;70;0;0;1;40;0;0;0;0;0;0;0;0;54;1963
2018;1586;5;COLEGIO CARLOS COUSINO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;45;1306;1;44;1;44;1;44;2;79;0;0;0;0;1;44;2;64;0;0;0;0;0;0;0;0;0;0;0;0;53;1625
2018;1587;3;COLEGIO MARIA AUXILIADORA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;34;969;0;0;2;88;1;44;5;139;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;43;1284
2018;1588;1;COLEGIO NTRA.SRA.DE LA MISERICORDIA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;22;613;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;745
2018;1590;3;COLEGIO SALESIANO VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;73;2596;0;0;3;132;1;44;12;377;0;0;1;44;0;0;2;88;0;0;0;0;0;0;0;0;0;0;0;0;92;3281
2018;1593;8;ESCUELA PARTICULAR SANTA ANA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;39;1493;0;0;0;0;1;44;5;182;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;48;1851
2018;1594;6;COLEGIO SAN DAMIAN DE MOLOKAI;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;28;809;1;44;0;0;1;44;0;0;0;0;1;44;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;32;971
2018;1595;4;COLEGIO ARTURO EDWARDS;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;37;1078;0;0;1;44;1;44;2;27;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1281
2018;1596;2;COLEGIO SAN IGNACIO DE LOYOLA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;33;1300;0;0;5;216;1;44;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1590
2018;1597;0;ESCUELA PARTICULAR SAN LUIS;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;23;479;0;0;0;0;1;44;2;68;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;635
2018;1598;9;COLEGIO PARTICULAR ADVENTISTA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;15;502;1;38;0;0;1;35;1;6;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;669
2018;1599;7;COLEGIO SAGRADO CORAZON DE JESUS;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;15;421;0;0;0;0;1;44;0;0;0;0;1;44;1;40;1;44;0;0;0;0;0;0;0;0;0;0;0;0;19;593
2018;1600;4;COLEGIO PATROCINIO SAN JOSE;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1601;2;ESC SAGRADA FAMILIA DE NAZARET;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;36;1345;0;0;3;132;1;44;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;42;1587
2018;1602;0;COLEGIO ESPERANZA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;19;482;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;570
2018;1603;9;COLEGIO PARTICULAR SAN PIO X;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;16;416;0;0;1;21;1;44;3;118;0;0;1;44;1;44;1;30;0;0;0;0;0;0;0;0;0;0;0;0;24;717
2018;1604;7;COLEGIO LEONARDO MURIALDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;50;1745;7;224;2;88;1;44;11;440;0;0;0;0;1;44;1;39;0;0;0;0;0;0;0;0;0;0;0;0;73;2624
2018;1606;3;ESC. N° 230 VACCAREZZA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1607;1;COLEGIO TERESITA DE LISIEUX;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;26;878;1;44;0;0;1;44;1;44;0;0;0;0;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1098
2018;1609;8;ESC PART FRAY LUIS BELTRAN;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;20;639;1;40;0;0;1;44;1;40;0;0;1;40;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;25;847
2018;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;34;997;0;0;1;44;1;44;1;32;0;0;2;79;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1240
2018;1614;4;ESCUELA PARTICULAR RUBEN DARIO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1616;0;COLEGIO  MADRID;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1617;9;COLEGIO DABRUNA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1618;7;R.P. ARTURO ROSE-INNE SSCC;5;51;5109;VIÑA DEL MAR;53;VALPARAISO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;1619;5;COLEGIO PARTICULAR JUNIOR SCHOOL 2;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;29;961;2;88;2;88;1;44;3;109;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1334
2018;1620;9;COLEGIO MIGUEL DE UNAMUNO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;14;443;0;0;0;0;1;44;0;0;0;0;1;21;1;44;0;0;0;0;0;0;0;0;1;37;0;0;0;0;18;589
2018;1621;7;LICEO MIXTO JOSE MIGUEL CARRERA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;1;12;380;0;0;0;0;1;44;1;35;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;503
2018;1623;3;JARDIN INFANTIL SEMILLITA;5;51;5101;VALPARAISO;53;VALPARAISO;4;3;0;1;2;80;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;124
2018;1624;1;JARDIN INFANTIL CARACOL;5;51;5101;VALPARAISO;53;VALPARAISO;4;3;0;1;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;88
2018;1626;8;JARDIN INFANTIL CINDY;5;51;5101;VALPARAISO;53;VALPARAISO;4;3;0;1;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44
